frame,time,track_id,bbox,confidence,position,jersey_number
0,0.0,1,"[88.65989685058594, 370.13336181640625, 212.77484130859375, 537.7278442382812]",0.9735104441642761,"[150.71736907958984, 453.93060302734375]",
0,0.0,2,"[204.19876098632812, 336.2861328125, 287.6819152832031, 544.8450317382812]",0.9699024558067322,"[245.94033813476562, 440.5655822753906]",
1,0.3333333333333333,1,"[87.7597427368164, 370.7797546386719, 211.8447265625, 538.0349731445312]",0.9711828231811523,"[149.8022346496582, 454.40736389160156]",
1,0.3333333333333333,2,"[202.64041137695312, 336.2375183105469, 286.11334228515625, 545.289306640625]",0.9723694920539856,"[244.3768768310547, 440.76341247558594]",
1,0.3333333333333333,3,"[148.63050842285156, 549.7620239257812, 230.28321838378906, 751.95849609375]",0.6404361724853516,"[189.4568634033203, 650.8602600097656]",
2,0.6666666666666666,2,"[201.05787658691406, 334.22747802734375, 284.2935485839844, 544.90869140625]",0.9698320031166077,"[242.67571258544922, 439.5680847167969]",
2,0.6666666666666666,1,"[85.79183197021484, 355.0731201171875, 213.74009704589844, 538.1553955078125]",0.9719368815422058,"[149.76596450805664, 446.6142578125]",
2,0.6666666666666666,3,"[142.11073303222656, 546.4531860351562, 223.17483520507812, 752.2349853515625]",0.7190805077552795,"[182.64278411865234, 649.3440856933594]",
3,1.0,2,"[200.71653747558594, 334.33837890625, 284.2260437011719, 544.898681640625]",0.9707922339439392,"[242.4712905883789, 439.6185302734375]",
3,1.0,3,"[144.73580932617188, 545.7200927734375, 223.47232055664062, 752.0481567382812]",0.8528233170509338,"[184.10406494140625, 648.8841247558594]",
3,1.0,1,"[86.4190673828125, 323.36968994140625, 214.16986083984375, 538.2572021484375]",0.9748023748397827,"[150.29446411132812, 430.8134460449219]",
4,1.3333333333333333,3,"[151.6831817626953, 546.0466918945312, 229.52426147460938, 752.2275390625]",0.6481583714485168,"[190.60372161865234, 649.1371154785156]",
4,1.3333333333333333,2,"[206.29296875, 338.2577819824219, 290.0894775390625, 545.2132568359375]",0.9713849425315857,"[248.19122314453125, 441.7355194091797]",
4,1.3333333333333333,1,"[91.60330200195312, 359.5015869140625, 216.3835906982422, 537.5210571289062]",0.9713523387908936,"[153.99344635009766, 448.5113220214844]",
5,1.6666666666666667,1,"[95.82319641113281, 364.6640625, 198.4940948486328, 535.1129150390625]",0.9609141945838928,"[147.1586456298828, 449.88848876953125]",
5,1.6666666666666667,2,"[164.9084930419922, 367.03216552734375, 311.0792541503906, 557.4368896484375]",0.9708101153373718,"[237.9938735961914, 462.2345275878906]",
6,2.0,1,"[59.449546813964844, 377.0334167480469, 191.05877685546875, 544.7361450195312]",0.9611632823944092,"[125.2541618347168, 460.88478088378906]",
6,2.0,2,"[167.1531219482422, 380.27911376953125, 296.92669677734375, 558.6354370117188]",0.9494704604148865,"[232.03990936279297, 469.457275390625]",
7,2.3333333333333335,1,"[51.41290283203125, 370.7706604003906, 173.8087158203125, 547.0128173828125]",0.9729903340339661,"[112.61080932617188, 458.89173889160156]",
7,2.3333333333333335,2,"[168.32801818847656, 371.158203125, 282.6121826171875, 544.5463256835938]",0.9679555892944336,"[225.47010040283203, 457.8522644042969]",
8,2.6666666666666665,1,"[32.538578033447266, 368.8044738769531, 175.89402770996094, 532.8016967773438]",0.9718606472015381,"[104.2163028717041, 450.80308532714844]",
8,2.6666666666666665,2,"[159.66207885742188, 375.67340087890625, 301.8482971191406, 546.2298583984375]",0.9768711924552917,"[230.75518798828125, 460.9516296386719]",
9,3.0,2,"[197.05853271484375, 354.7386474609375, 308.41796875, 545.7169189453125]",0.9746363162994385,"[252.73825073242188, 450.227783203125]",
9,3.0,1,"[66.01091766357422, 353.316162109375, 195.98899841308594, 529.640380859375]",0.9711160063743591,"[130.99995803833008, 441.478271484375]",
9,3.0,4,"[-0.5687744617462158, 203.55140686035156, 13.306574821472168, 372.6484375]",0.5919196605682373,"[6.368900179862976, 288.0999221801758]",
9,3.0,5,"[303.9273376464844, 545.0771484375, 382.7641906738281, 752.5106201171875]",0.5402435064315796,"[343.34576416015625, 648.7938842773438]",
10,3.3333333333333335,1,"[81.22825622558594, 353.4644470214844, 221.8719024658203, 522.5017700195312]",0.9738309979438782,"[151.55007934570312, 437.9831085205078]",
10,3.3333333333333335,2,"[193.3311767578125, 362.3583068847656, 338.3407287597656, 531.9884643554688]",0.9703649878501892,"[265.83595275878906, 447.1733856201172]",
10,3.3333333333333335,6,"[-0.02254307270050049, 125.63250732421875, 42.168067932128906, 240.50814819335938]",0.7659546732902527,"[21.072762429714203, 183.07032775878906]",
10,3.3333333333333335,7,"[43.33243942260742, 147.8281707763672, 149.22828674316406, 279.78936767578125]",0.9016979336738586,"[96.28036308288574, 213.80876922607422]",
10,3.3333333333333335,8,"[17.204715728759766, 212.84674072265625, 78.501953125, 391.06854248046875]",0.9517353177070618,"[47.85333442687988, 301.9576416015625]",
11,3.6666666666666665,1,"[79.08258056640625, 344.41033935546875, 200.42279052734375, 512.6013793945312]",0.8559854030609131,"[139.752685546875, 428.505859375]",
11,3.6666666666666665,2,"[184.2581329345703, 345.27081298828125, 304.2953796386719, 533.2144165039062]",0.9534050226211548,"[244.2767562866211, 439.24261474609375]",
11,3.6666666666666665,9,"[-0.5531063675880432, 389.5867919921875, 9.93492317199707, 566.7979736328125]",0.581418514251709,"[4.6909084022045135, 478.1923828125]",
11,3.6666666666666665,10,"[-2.4797067642211914, 142.2426300048828, 22.47705841064453, 258.8868408203125]",0.7803539037704468,"[9.99867582321167, 200.56473541259766]",
11,3.6666666666666665,11,"[18.305103302001953, 122.90763092041016, 69.88217163085938, 244.25599670410156]",0.8245141506195068,"[44.093637466430664, 183.58181381225586]",
11,3.6666666666666665,12,"[47.82788848876953, 216.5058135986328, 131.99444580078125, 390.5323181152344]",0.9374319314956665,"[89.91116714477539, 303.5190658569336]",
11,3.6666666666666665,13,"[146.78158569335938, 152.22543334960938, 245.3817901611328, 306.46453857421875]",0.9315169453620911,"[196.0816879272461, 229.34498596191406]",
12,4.0,1,"[60.443843841552734, 344.39056396484375, 196.40087890625, 505.0303649902344]",0.9537073969841003,"[128.42236137390137, 424.71046447753906]",
12,4.0,2,"[156.701171875, 349.7735595703125, 284.18255615234375, 525.1839599609375]",0.9437490105628967,"[220.44186401367188, 437.478759765625]",
12,4.0,11,"[6.734282970428467, 140.11471557617188, 58.54578399658203, 258.4752197265625]",0.7428568601608276,"[32.64003348350525, 199.2949676513672]",
12,4.0,14,"[0.12675940990447998, 396.862548828125, 25.57422637939453, 591.68359375]",0.9413103461265564,"[12.850492894649506, 494.2730712890625]",
12,4.0,15,"[53.4617919921875, 122.07626342773438, 106.09904479980469, 258.3447265625]",0.7216501235961914,"[79.7804183959961, 190.2104949951172]",
12,4.0,16,"[266.3910217285156, 134.44056701660156, 361.88446044921875, 307.6589660644531]",0.9437791109085083,"[314.1377410888672, 221.04976654052734]",
