frame,time,track_id,bbox,confidence,position,jersey_number
0,0.0,1,"[594.76708984375, 520.5640258789062, 712.9065551757812, 1059.337646484375]",0.9535363912582397,"[653.8368225097656, 789.9508361816406]",
0,0.0,2,"[66.1884765625, 607.66455078125, 327.76715087890625, 1125.35107421875]",0.9811217188835144,"[196.97781372070312, 866.5078125]",
1,0.3333333333333333,3,"[-3.838294744491577, 612.7597045898438, 72.8520278930664, 1123.76953125]",0.9463794231414795,"[34.506866574287415, 868.2646179199219]",
1,0.3333333333333333,4,"[356.524169921875, 522.9863891601562, 464.87994384765625, 1068.7266845703125]",0.9726836681365967,"[410.7020568847656, 795.8565368652344]",
2,0.6666666666666666,5,"[197.50247192382812, 563.5985107421875, 349.6742248535156, 1053.5291748046875]",0.9687741994857788,"[273.5883483886719, 808.5638427734375]",
3,1.0,2,"[87.4411849975586, 613.2525634765625, 306.87908935546875, 1016.666259765625]",0.9688910841941833,"[197.16013717651367, 814.9594116210938]",
4,1.3333333333333333,2,"[66.1234130859375, 585.722412109375, 316.0957946777344, 993.9110717773438]",0.9772309064865112,"[191.10960388183594, 789.8167419433594]",
5,1.6666666666666667,2,"[73.3708267211914, 584.4503784179688, 301.11578369140625, 981.876220703125]",0.9826070070266724,"[187.24330520629883, 783.1632995605469]",
6,2.0,2,"[145.496337890625, 569.8101806640625, 301.4462890625, 954.4190673828125]",0.9705256223678589,"[223.4713134765625, 762.1146240234375]",
7,2.3333333333333335,2,"[164.65151977539062, 537.5188598632812, 369.0718688964844, 937.6134643554688]",0.9684098958969116,"[266.8616943359375, 737.566162109375]",
7,2.3333333333333335,6,"[-1.5446841716766357, 501.44866943359375, 139.31202697753906, 1020.3024291992188]",0.9413139224052429,"[68.88367140293121, 760.8755493164062]",
8,2.6666666666666665,2,"[183.977783203125, 533.0819091796875, 415.0318908691406, 942.7950439453125]",0.9716809391975403,"[299.5048370361328, 737.9384765625]",
8,2.6666666666666665,6,"[-2.5828921794891357, 498.05950927734375, 258.767822265625, 1019.9952392578125]",0.9750498533248901,"[128.09246504306793, 759.0273742675781]",
9,3.0,2,"[211.3961181640625, 539.1823120117188, 443.263671875, 941.31103515625]",0.9587082266807556,"[327.32989501953125, 740.2466735839844]",
9,3.0,6,"[44.93015670776367, 519.3260498046875, 280.66204833984375, 1038.431884765625]",0.975180983543396,"[162.7961025238037, 778.8789672851562]",
10,3.3333333333333335,2,"[248.79676818847656, 522.9993286132812, 469.3179931640625, 929.7005615234375]",0.8882766366004944,"[359.05738067626953, 726.3499450683594]",
10,3.3333333333333335,6,"[97.35906982421875, 520.5662841796875, 316.9722595214844, 1051.031005859375]",0.9669837951660156,"[207.16566467285156, 785.7986450195312]",
11,3.6666666666666665,6,"[126.07858276367188, 521.5755615234375, 335.90234375, 1040.41064453125]",0.9769749641418457,"[230.99046325683594, 780.9931030273438]",
11,3.6666666666666665,2,"[283.60284423828125, 505.26666259765625, 462.10760498046875, 922.2567138671875]",0.9745463132858276,"[372.855224609375, 713.7616882324219]",
12,4.0,6,"[136.8382568359375, 486.7466735839844, 336.6068115234375, 1010.775146484375]",0.9743654131889343,"[236.7225341796875, 748.7609100341797]",
12,4.0,2,"[301.6634216308594, 493.6358642578125, 437.9585876464844, 905.8043212890625]",0.9639132022857666,"[369.8110046386719, 699.7200927734375]",
12,4.0,7,"[108.47623443603516, 568.6299438476562, 159.28807067871094, 795.7864379882812]",0.5758110880851746,"[133.88215255737305, 682.2081909179688]",
13,4.333333333333333,6,"[135.88873291015625, 440.9324951171875, 338.7214660644531, 984.177978515625]",0.9763808250427246,"[237.3050994873047, 712.5552368164062]",
13,4.333333333333333,2,"[294.92431640625, 483.49066162109375, 428.3945617675781, 901.423095703125]",0.9610632658004761,"[361.65943908691406, 692.4568786621094]",
14,4.666666666666667,6,"[147.221435546875, 409.93310546875, 342.35858154296875, 958.0957641601562]",0.9806809425354004,"[244.79000854492188, 684.0144348144531]",
14,4.666666666666667,2,"[305.1743469238281, 421.601318359375, 434.75164794921875, 876.8551025390625]",0.9543927311897278,"[369.96299743652344, 649.2282104492188]",
15,5.0,6,"[163.97618103027344, 395.869873046875, 372.2554626464844, 935.5418701171875]",0.9791051149368286,"[268.1158218383789, 665.7058715820312]",
