frame,time,track_id,bbox,confidence,position,jersey_number
0,0.0,1,"[88.65983581542969, 370.1326904296875, 212.77479553222656, 537.728271484375]",0.9735100865364075,"[150.71731567382812, 453.93048095703125]",
0,0.0,2,"[204.1984405517578, 336.2857666015625, 287.68206787109375, 544.8455810546875]",0.9698988199234009,"[245.94025421142578, 440.565673828125]",
1,0.2,2,"[203.66256713867188, 336.1966247558594, 287.41424560546875, 545.0634155273438]",0.9706806540489197,"[245.5384063720703, 440.63002014160156]",
1,0.2,1,"[88.07158660888672, 370.5410461425781, 213.17193603515625, 538.0148315429688]",0.9724516868591309,"[150.62176132202148, 454.27793884277344]",
1,0.2,3,"[159.4895782470703, 549.577880859375, 238.3406982421875, 751.4398803710938]",0.5655162334442139,"[198.9151382446289, 650.5088806152344]",
2,0.4,1,"[87.77728271484375, 370.87884521484375, 211.4565887451172, 538.1651611328125]",0.9696915745735168,"[149.61693572998047, 454.5220031738281]",
2,0.4,2,"[202.3330841064453, 336.00067138671875, 285.8866882324219, 545.0902709960938]",0.9718798995018005,"[244.1098861694336, 440.54547119140625]",
2,0.4,3,"[148.19252014160156, 549.2166748046875, 228.08026123046875, 751.7286987304688]",0.6362730860710144,"[188.13639068603516, 650.4726867675781]",
3,0.6,2,"[201.40306091308594, 334.4178466796875, 284.92633056640625, 544.6210327148438]",0.9709833264350891,"[243.1646957397461, 439.5194396972656]",
3,0.6,1,"[86.63189697265625, 367.4993591308594, 212.397705078125, 537.9523315429688]",0.9719460606575012,"[149.51480102539062, 452.72584533691406]",
3,0.6,3,"[145.29246520996094, 547.3031616210938, 223.93719482421875, 752.0142822265625]",0.5463441014289856,"[184.61483001708984, 649.6587219238281]",
4,0.8,2,"[200.99754333496094, 334.22357177734375, 284.4777526855469, 545.242431640625]",0.9692426323890686,"[242.7376480102539, 439.7330017089844]",
4,0.8,3,"[142.07371520996094, 546.303955078125, 223.25282287597656, 752.2374267578125]",0.799408495426178,"[182.66326904296875, 649.2706909179688]",
4,0.8,1,"[85.5976333618164, 340.4571533203125, 213.7706298828125, 538.6238403320312]",0.9721800684928894,"[149.68413162231445, 439.5404968261719]",
5,1.0,2,"[200.741455078125, 333.7362976074219, 284.40472412109375, 544.703369140625]",0.9707298874855042,"[242.57308959960938, 439.21983337402344]",
5,1.0,3,"[144.3953094482422, 545.5122680664062, 223.33645629882812, 752.0266723632812]",0.8275320529937744,"[183.86588287353516, 648.7694702148438]",
5,1.0,1,"[86.65023040771484, 323.6076354980469, 213.54818725585938, 537.7892456054688]",0.9749258756637573,"[150.0992088317871, 430.6984405517578]",
6,1.2,3,"[146.2005615234375, 546.129638671875, 224.60812377929688, 752.0604248046875]",0.8766313195228577,"[185.4043426513672, 649.0950317382812]",
6,1.2,2,"[201.57504272460938, 335.02496337890625, 285.66485595703125, 545.724609375]",0.9704559445381165,"[243.6199493408203, 440.3747863769531]",
6,1.2,1,"[87.00968933105469, 336.56585693359375, 215.30880737304688, 538.517822265625]",0.9747726321220398,"[151.15924835205078, 437.5418395996094]",
7,1.4,3,"[150.1901397705078, 545.930908203125, 228.07797241210938, 752.2870483398438]",0.7651986479759216,"[189.1340560913086, 649.1089782714844]",
7,1.4,2,"[205.33990478515625, 337.473876953125, 288.6983947753906, 545.0211791992188]",0.9700347781181335,"[247.01914978027344, 441.2475280761719]",
7,1.4,1,"[88.38719940185547, 358.5356750488281, 215.9925994873047, 537.9000244140625]",0.9701766967773438,"[152.18989944458008, 448.2178497314453]",
8,1.6,3,"[155.7545166015625, 546.1974487304688, 234.13638305664062, 752.1286010742188]",0.7318915128707886,"[194.94544982910156, 649.1630249023438]",
8,1.6,1,"[93.96199035644531, 363.66485595703125, 209.6995849609375, 535.488037109375]",0.9673889875411987,"[151.8307876586914, 449.5764465332031]",
8,1.6,2,"[194.19239807128906, 342.849365234375, 295.54913330078125, 541.8613891601562]",0.9648797512054443,"[244.87076568603516, 442.3553771972656]",
9,1.8,1,"[95.82305145263672, 364.6640625, 198.4940643310547, 535.1138305664062]",0.9609144926071167,"[147.1585578918457, 449.8889465332031]",
9,1.8,2,"[164.90847778320312, 367.0317687988281, 311.07928466796875, 557.4373168945312]",0.9708080887794495,"[237.99388122558594, 462.2345428466797]",
10,2.0,1,"[49.727882385253906, 376.7579650878906, 181.2201690673828, 544.6659545898438]",0.9663087129592896,"[115.47402572631836, 460.7119598388672]",
10,2.0,2,"[171.6492156982422, 382.6807861328125, 325.0179138183594, 559.3448486328125]",0.9699274301528931,"[248.33356475830078, 471.0128173828125]",
11,2.2,2,"[168.00173950195312, 378.7275695800781, 300.16729736328125, 558.66064453125]",0.9431806206703186,"[234.0845184326172, 468.69410705566406]",
11,2.2,1,"[63.456329345703125, 375.020751953125, 189.5943145751953, 544.2310791015625]",0.9629172086715698,"[126.52532196044922, 459.62591552734375]",
12,2.4,1,"[49.84587860107422, 370.85797119140625, 172.6207275390625, 547.3330078125]",0.9659124612808228,"[111.23330307006836, 459.0954895019531]",
12,2.4,2,"[163.83993530273438, 372.0310363769531, 289.1253662109375, 553.1883544921875]",0.9535470008850098,"[226.48265075683594, 462.6096954345703]",
13,2.6,1,"[57.33814239501953, 371.0098571777344, 175.68386840820312, 546.5093383789062]",0.9677380919456482,"[116.51100540161133, 458.7595977783203]",
13,2.6,2,"[143.3444061279297, 373.1785888671875, 275.1307067871094, 546.7154541015625]",0.969417929649353,"[209.23755645751953, 459.947021484375]",
14,2.8,1,"[38.470279693603516, 370.923583984375, 178.94361877441406, 535.0735473632812]",0.9609546661376953,"[108.70694923400879, 452.9985656738281]",
14,2.8,2,"[152.8389129638672, 379.82806396484375, 294.3731384277344, 546.8131103515625]",0.9762325286865234,"[223.60602569580078, 463.3205871582031]",
15,3.0,1,"[44.09876251220703, 367.2095031738281, 175.77981567382812, 532.0693359375]",0.9717010259628296,"[109.93928909301758, 449.63941955566406]",
15,3.0,2,"[174.16867065429688, 366.4961242675781, 295.4750671386719, 546.0324096679688]",0.9697190523147583,"[234.82186889648438, 456.26426696777344]",
16,3.2,2,"[192.83306884765625, 355.6739196777344, 304.5288391113281, 545.8635864257812]",0.9709574580192566,"[248.6809539794922, 450.7687530517578]",
16,3.2,1,"[64.85635375976562, 355.2237243652344, 191.32962036132812, 529.9569091796875]",0.9741050601005554,"[128.09298706054688, 442.59031677246094]",
17,3.4,2,"[211.5447540283203, 354.3981628417969, 313.5920104980469, 542.8505859375]",0.972520112991333,"[262.5683822631836, 448.62437438964844]",
17,3.4,1,"[74.48957824707031, 350.50567626953125, 212.9998016357422, 529.8694458007812]",0.9693083167076111,"[143.74468994140625, 440.18756103515625]",
17,3.4,4,"[-0.8105877041816711, 550.1192626953125, 18.61036491394043, 567.6220703125]",0.5096043944358826,"[8.89988860487938, 558.8706665039062]",
17,3.4,5,"[-0.7481834292411804, 125.93363189697266, 18.552793502807617, 188.7018280029297]",0.5428329706192017,"[8.902305036783218, 157.31772994995117]",
17,3.4,6,"[-2.001335620880127, 164.99656677246094, 89.76773071289062, 256.48553466796875]",0.6782267689704895,"[43.88319754600525, 210.74105072021484]",
17,3.4,7,"[-0.8687371015548706, 209.67559814453125, 52.732749938964844, 389.7569274902344]",0.8804214596748352,"[25.932006418704987, 299.7162628173828]",
18,3.6,1,"[81.22818756103516, 353.464599609375, 221.87181091308594, 522.5018920898438]",0.9738292098045349,"[151.54999923706055, 437.9832458496094]",
18,3.6,2,"[193.33082580566406, 362.358154296875, 338.3407897949219, 531.9893188476562]",0.9703617691993713,"[265.83580780029297, 447.1737365722656]",
18,3.6,7,"[17.205005645751953, 212.846923828125, 78.50226593017578, 391.0688171386719]",0.9517272114753723,"[47.85363578796387, 301.95787048339844]",
18,3.6,8,"[-0.022632479667663574, 125.63243103027344, 42.16771697998047, 240.5078887939453]",0.765980064868927,"[21.072542250156403, 183.07015991210938]",
18,3.6,9,"[43.33219909667969, 147.82766723632812, 149.22772216796875, 279.7889099121094]",0.9016846418380737,"[96.27996063232422, 213.80828857421875]",
19,3.8,7,"[33.86623764038086, 212.78460693359375, 107.32002258300781, 390.524169921875]",0.9255472421646118,"[70.59313011169434, 301.6543884277344]",
19,3.8,2,"[195.5977783203125, 356.2593994140625, 339.34014892578125, 533.3511352539062]",0.9763960242271423,"[267.4689636230469, 444.8052673339844]",
19,3.8,1,"[91.99191284179688, 352.6919860839844, 200.51217651367188, 521.091552734375]",0.9621064066886902,"[146.25204467773438, 436.8917694091797]",
19,3.8,8,"[8.094097137451172, 125.20597839355469, 59.11809539794922, 244.09625244140625]",0.7916857004165649,"[33.606096267700195, 184.65111541748047]",
19,3.8,10,"[-0.3351967930793762, 403.9837341308594, 2.8661556243896484, 483.79229736328125]",0.5294082760810852,"[1.265479415655136, 443.8880157470703]",
19,3.8,11,"[105.61245727539062, 142.30809020996094, 197.04005432128906, 295.36212158203125]",0.9173845052719116,"[151.32625579833984, 218.8351058959961]",
20,4.0,8,"[20.590593338012695, 123.00188446044922, 72.47762298583984, 244.906494140625]",0.7487950325012207,"[46.53410816192627, 183.9541893005371]",
20,4.0,7,"[53.769432067871094, 213.63214111328125, 138.69403076171875, 388.62713623046875]",0.9382364749908447,"[96.23173141479492, 301.129638671875]",
20,4.0,1,"[75.9386978149414, 343.0731506347656, 196.12884521484375, 512.6561279296875]",0.8958339095115662,"[136.03377151489258, 427.86463928222656]",
20,4.0,2,"[181.40185546875, 342.89923095703125, 298.5890808105469, 532.5908203125]",0.9607699513435364,"[239.99546813964844, 437.7450256347656]",
20,4.0,12,"[-0.6524214148521423, 389.67279052734375, 9.575718879699707, 565.5546264648438]",0.6523481607437134,"[4.461648732423782, 477.61370849609375]",
20,4.0,13,"[-1.9788203239440918, 139.96241760253906, 25.265708923339844, 250.06858825683594]",0.781889021396637,"[11.643444299697876, 195.0155029296875]",
20,4.0,14,"[148.1734619140625, 152.06817626953125, 263.5260314941406, 306.5928649902344]",0.9525719285011292,"[205.84974670410156, 229.3305206298828]",
21,4.2,1,"[85.59139251708984, 341.560546875, 191.19833374023438, 512.9594116210938]",0.954739511013031,"[138.3948631286621, 427.2599792480469]",
21,4.2,8,"[39.83721923828125, 122.97454833984375, 91.93467712402344, 247.49380493164062]",0.774375855922699,"[65.88594818115234, 185.2341766357422]",
21,4.2,2,"[188.82728576660156, 343.5405578613281, 275.3065490722656, 525.1486206054688]",0.9575463533401489,"[232.0669174194336, 434.34458923339844]",
21,4.2,12,"[-0.3641662001609802, 393.92437744140625, 12.104692459106445, 597.4178466796875]",0.8117664456367493,"[5.8702631294727325, 495.6711120605469]",
21,4.2,7,"[94.56635284423828, 207.9829559326172, 177.5499267578125, 373.8127136230469]",0.9382566213607788,"[136.0581398010254, 290.89783477783203]",
21,4.2,13,"[-1.0932594537734985, 140.66082763671875, 45.15198516845703, 258.385986328125]",0.819927453994751,"[22.029362857341766, 199.52340698242188]",
21,4.2,15,"[205.57424926757812, 151.298583984375, 324.7208557128906, 311.19561767578125]",0.8839920163154602,"[265.1475524902344, 231.24710083007812]",
22,4.4,1,"[53.109825134277344, 348.0386047363281, 194.9905548095703, 514.3765869140625]",0.966697096824646,"[124.05018997192383, 431.2075958251953]",
22,4.4,2,"[149.75320434570312, 352.26922607421875, 295.4539489746094, 525.5442504882812]",0.9665229916572571,"[222.60357666015625, 438.90673828125]",
22,4.4,7,"[129.6762237548828, 220.34542846679688, 220.56954956054688, 373.7828674316406]",0.9312314987182617,"[175.12288665771484, 297.06414794921875]",
22,4.4,8,"[67.87440490722656, 121.97352600097656, 116.72820281982422, 251.88954162597656]",0.7349333763122559,"[92.30130386352539, 186.93153381347656]",
22,4.4,13,"[17.16414451599121, 140.9375762939453, 69.68030548095703, 258.568603515625]",0.6990238428115845,"[43.42222499847412, 199.75308990478516]",
22,4.4,16,"[-0.6309199333190918, 404.060546875, 36.45915603637695, 584.4550170898438]",0.9311860799789429,"[17.91411805152893, 494.2577819824219]",
22,4.4,17,"[291.8032531738281, 135.63836669921875, 381.3570556640625, 312.15313720703125]",0.9472547173500061,"[336.5801544189453, 223.895751953125]",
23,4.6,8,"[90.58244323730469, 121.95234680175781, 141.8446502685547, 251.6205596923828]",0.8005897402763367,"[116.21354675292969, 186.7864532470703]",
23,4.6,13,"[42.39365768432617, 140.1960906982422, 94.853759765625, 258.28515625]",0.8271933197975159,"[68.62370872497559, 199.2406234741211]",
23,4.6,1,"[69.51641082763672, 347.2598876953125, 199.29110717773438, 515.101806640625]",0.9214983582496643,"[134.40375900268555, 431.18084716796875]",
23,4.6,16,"[-1.147477626800537, 412.2203369140625, 42.8158073425293, 560.1409912109375]",0.944781482219696,"[20.83416485786438, 486.1806640625]",
23,4.6,2,"[170.617919921875, 348.15667724609375, 311.08074951171875, 522.1480102539062]",0.964037299156189,"[240.84933471679688, 435.15234375]",
23,4.6,7,"[178.96896362304688, 222.6150360107422, 290.8141174316406, 371.3892517089844]",0.8917931318283081,"[234.89154052734375, 297.0021438598633]",
23,4.6,18,"[-0.6220605969429016, 138.86866760253906, 22.465709686279297, 395.9886779785156]",0.8311805129051208,"[10.921824544668198, 267.42867279052734]",
23,4.6,19,"[352.7430725097656, 137.7765655517578, 440.9520263671875, 324.1527099609375]",0.9595699310302734,"[396.84754943847656, 230.96463775634766]",
24,4.8,13,"[66.01502990722656, 138.24859619140625, 117.2416000366211, 258.6401062011719]",0.7756398916244507,"[91.62831497192383, 198.44435119628906]",
24,4.8,8,"[112.28045654296875, 121.11304473876953, 164.8843994140625, 253.3744354248047]",0.8469560146331787,"[138.58242797851562, 187.2437400817871]",
24,4.8,2,"[191.04920959472656, 337.3600158691406, 305.7537536621094, 520.0444946289062]",0.9375288486480713,"[248.40148162841797, 428.70225524902344]",
24,4.8,1,"[87.26085662841797, 338.05987548828125, 197.55441284179688, 510.874755859375]",0.9400784969329834,"[142.40763473510742, 424.4673156738281]",
24,4.8,16,"[-0.095023512840271, 407.72381591796875, 58.11143112182617, 559.4909057617188]",0.9502069354057312,"[29.00820380449295, 483.60736083984375]",
24,4.8,7,"[259.0509033203125, 217.68812561035156, 334.9018249511719, 389.8130187988281]",0.8999946713447571,"[296.9763641357422, 303.75057220458984]",
24,4.8,20,"[-1.2370884418487549, 130.871826171875, 44.23008346557617, 265.11767578125]",0.9339448809623718,"[21.49649751186371, 197.9947509765625]",
24,4.8,21,"[418.9346923828125, 150.3870391845703, 480.3367919921875, 324.47900390625]",0.9502982497215271,"[449.6357421875, 237.43302154541016]",
24,4.8,22,"[-0.4513406753540039, 242.3418731689453, 51.21380615234375, 414.4057312011719]",0.8886311650276184,"[25.381232738494873, 328.3738021850586]",
25,5.0,13,"[90.63521575927734, 138.15513610839844, 142.27984619140625, 258.1233215332031]",0.8205001950263977,"[116.4575309753418, 198.13922882080078]",
25,5.0,8,"[138.03627014160156, 121.43164825439453, 190.30564880371094, 250.13441467285156]",0.8311280012130737,"[164.17095947265625, 185.78303146362305]",
25,5.0,2,"[209.33621215820312, 332.08453369140625, 320.1140441894531, 518.8308715820312]",0.9697650074958801,"[264.7251281738281, 425.45770263671875]",
25,5.0,1,"[104.1860122680664, 332.7323913574219, 209.03140258789062, 513.52880859375]",0.944881796836853,"[156.60870742797852, 423.13059997558594]",
25,5.0,7,"[297.1099548339844, 221.07659912109375, 403.7873229980469, 390.10980224609375]",0.9553086757659912,"[350.4486389160156, 305.59320068359375]",
25,5.0,22,"[-1.7044097185134888, 210.4204864501953, 54.85758972167969, 376.2559814453125]",0.6045562028884888,"[26.5765900015831, 293.3382339477539]",
25,5.0,6,"[24.240873336791992, 129.61074829101562, 79.86702728271484, 270.0505065917969]",0.9333299398422241,"[52.05395030975342, 199.83062744140625]",
25,5.0,23,"[-0.9781211614608765, 211.05282592773438, 41.41432189941406, 297.1142883300781]",0.5179827213287354,"[20.218100368976593, 254.08355712890625]",
25,5.0,24,"[-0.4416382312774658, 403.6669616699219, 34.230445861816406, 565.446044921875]",0.9335861206054688,"[16.89440381526947, 484.55650329589844]",
25,5.0,25,"[-2.088693380355835, 260.8374938964844, 101.5364990234375, 403.2919616699219]",0.8985224962234497,"[49.72390282154083, 332.0647277832031]",
25,5.0,26,"[180.5876922607422, 146.542724609375, 237.86334228515625, 264.15240478515625]",0.5058295726776123,"[209.22551727294922, 205.34756469726562]",
26,5.2,1,"[98.17030334472656, 340.6696472167969, 221.4791717529297, 519.1836547851562]",0.9567883014678955,"[159.82473754882812, 429.92665100097656]",
26,5.2,13,"[110.60309600830078, 137.43858337402344, 162.1461944580078, 258.1217041015625]",0.8833451867103577,"[136.3746452331543, 197.78014373779297]",
26,5.2,8,"[157.22654724121094, 119.68937683105469, 210.3369140625, 251.34024047851562]",0.8722830414772034,"[183.78173065185547, 185.51480865478516]",
26,5.2,2,"[179.5164794921875, 345.5671081542969, 340.3249206542969, 515.93603515625]",0.9508388042449951,"[259.9207000732422, 430.75157165527344]",
26,5.2,7,"[341.42828369140625, 221.79708862304688, 432.1556701660156, 389.81170654296875]",0.9410857558250427,"[386.79197692871094, 305.8043975830078]",
26,5.2,26,"[200.28817749023438, 145.88693237304688, 258.14813232421875, 263.6612548828125]",0.5769978165626526,"[229.21815490722656, 204.7740936279297]",
26,5.2,9,"[50.03723907470703, 125.49103546142578, 108.21123504638672, 292.5470886230469]",0.9312204718589783,"[79.12423706054688, 209.01906204223633]",
26,5.2,25,"[38.55867385864258, 261.6799621582031, 130.03887939453125, 419.9076843261719]",0.947198748588562,"[84.29877662658691, 340.7938232421875]",
26,5.2,27,"[-2.14190673828125, 297.13555908203125, 41.27977752685547, 532.8026123046875]",0.9159548878669739,"[19.56893539428711, 414.9690856933594]",
26,5.2,28,"[14.848272323608398, 218.22630310058594, 68.75684356689453, 301.282470703125]",0.751581609249115,"[41.802557945251465, 259.75438690185547]",
27,5.4,24,"[-0.3737729787826538, 408.66412353515625, 34.883358001708984, 568.6968383789062]",0.8306204676628113,"[17.254792511463165, 488.68048095703125]",
27,5.4,1,"[97.20532989501953, 353.2017517089844, 245.04014587402344, 525.6502685546875]",0.9441275000572205,"[171.12273788452148, 439.42601013183594]",
27,5.4,7,"[367.6737060546875, 220.80831909179688, 476.67828369140625, 401.54486083984375]",0.8981847167015076,"[422.1759948730469, 311.1765899658203]",
27,5.4,8,"[170.45907592773438, 119.39671325683594, 223.99090576171875, 248.96359252929688]",0.8224733471870422,"[197.22499084472656, 184.1801528930664]",
27,5.4,13,"[125.7839584350586, 137.05307006835938, 175.93771362304688, 244.22540283203125]",0.812045156955719,"[150.86083602905273, 190.6392364501953]",
27,5.4,25,"[65.6612319946289, 260.55419921875, 155.97164916992188, 402.1587219238281]",0.5196924805641174,"[110.81644058227539, 331.35646057128906]",
27,5.4,2,"[177.0504608154297, 345.96832275390625, 352.4144592285156, 519.228759765625]",0.9380418062210083,"[264.73246002197266, 432.5985412597656]",
27,5.4,27,"[5.844015121459961, 296.1457824707031, 73.20154571533203, 503.7786865234375]",0.8970274925231934,"[39.522780418395996, 399.9622344970703]",
27,5.4,29,"[45.481422424316406, 224.40472412109375, 157.5414276123047, 398.40216064453125]",0.7951639294624329,"[101.51142501831055, 311.4034423828125]",
27,5.4,30,"[68.94281005859375, 124.72628021240234, 138.86471557617188, 291.4814453125]",0.9293085932731628,"[103.90376281738281, 208.10386276245117]",
28,5.6,24,"[-0.46911120414733887, 398.890380859375, 36.13847351074219, 569.96728515625]",0.9626971483230591,"[17.834681153297424, 484.4288330078125]",
28,5.6,1,"[110.90143585205078, 349.3209228515625, 227.20664978027344, 525.8300170898438]",0.9436287879943848,"[169.0540428161621, 437.5754699707031]",
28,5.6,8,"[183.75770568847656, 118.09173583984375, 236.87786865234375, 249.78468322753906]",0.8544677495956421,"[210.31778717041016, 183.9382095336914]",
28,5.6,2,"[185.18429565429688, 350.8472595214844, 346.8675537109375, 520.6261596679688]",0.9659109115600586,"[266.0259246826172, 435.73670959472656]",
28,5.6,13,"[144.9927215576172, 137.54747009277344, 189.07687377929688, 258.69140625]",0.8658186793327332,"[167.03479766845703, 198.11943817138672]",
28,5.6,29,"[68.62117767333984, 222.2880859375, 170.13462829589844, 394.32379150390625]",0.8580467104911804,"[119.37790298461914, 308.3059387207031]",
28,5.6,30,"[88.02957153320312, 126.83679962158203, 152.69129943847656, 290.5029602050781]",0.9443714618682861,"[120.36043548583984, 208.66987991333008]",
28,5.6,27,"[37.32083511352539, 307.2791442871094, 123.51158905029297, 513.797607421875]",0.9388901591300964,"[80.41621208190918, 410.5383758544922]",
28,5.6,7,"[383.01458740234375, 221.57199096679688, 480.86712646484375, 408.9697265625]",0.9332759380340576,"[431.94085693359375, 315.27085876464844]",
29,5.8,24,"[-0.7592332363128662, 396.5295715332031, 33.111656188964844, 564.7460327148438]",0.9576148986816406,"[16.17621147632599, 480.63780212402344]",
29,5.8,30,"[111.44046020507812, 118.90319061279297, 169.2346954345703, 291.6896057128906]",0.939400315284729,"[140.33757781982422, 205.2963981628418]",
29,5.8,2,"[195.94174194335938, 355.4289245605469, 342.6851501464844, 530.7001953125]",0.967876136302948,"[269.3134460449219, 443.06455993652344]",
29,5.8,8,"[194.3367156982422, 118.83129119873047, 247.48269653320312, 249.01345825195312]",0.8257184028625488,"[220.90970611572266, 183.9223747253418]",
29,5.8,1,"[122.04322814941406, 354.7179260253906, 214.12745666503906, 524.8331909179688]",0.9122492671012878,"[168.08534240722656, 439.7755584716797]",
29,5.8,13,"[163.54647827148438, 137.87840270996094, 199.6280059814453, 260.0621643066406]",0.8689290881156921,"[181.58724212646484, 198.97028350830078]",
29,5.8,27,"[53.64545822143555, 315.57659912109375, 160.15394592285156, 513.5997924804688]",0.9262266159057617,"[106.89970207214355, 414.58819580078125]",
29,5.8,7,"[403.8336181640625, 223.23980712890625, 483.98187255859375, 408.8149719238281]",0.9452791810035706,"[443.9077453613281, 316.0273895263672]",
29,5.8,29,"[83.99834442138672, 252.87693786621094, 173.90451049804688, 368.5924072265625]",0.8575562834739685,"[128.9514274597168, 310.7346725463867]",
29,5.8,31,"[81.17294311523438, 212.5893096923828, 152.08535766601562, 378.406982421875]",0.6987274885177612,"[116.629150390625, 295.4981460571289]",
30,6.0,30,"[129.44793701171875, 123.9529037475586, 191.3353271484375, 291.4427490234375]",0.8844751715660095,"[160.39163208007812, 207.69782638549805]",
30,6.0,29,"[94.86357116699219, 250.93136596679688, 188.42974853515625, 387.2088928222656]",0.7679979801177979,"[141.64665985107422, 319.07012939453125]",
30,6.0,8,"[204.95872497558594, 118.15531921386719, 258.4954833984375, 251.12347412109375]",0.8690298795700073,"[231.72710418701172, 184.63939666748047]",
30,6.0,2,"[206.14266967773438, 367.8201599121094, 354.0413513183594, 530.5357055664062]",0.971390962600708,"[280.0920104980469, 449.1779327392578]",
30,6.0,24,"[-0.6880581378936768, 412.67816162109375, 33.722145080566406, 561.949462890625]",0.9460703730583191,"[16.517043471336365, 487.3138122558594]",
30,6.0,1,"[128.7988739013672, 346.3837585449219, 231.35693359375, 525.7550659179688]",0.9396154880523682,"[180.0779037475586, 436.0694122314453]",
30,6.0,13,"[174.37123107910156, 137.43003845214844, 209.95346069335938, 258.1993408203125]",0.8622093796730042,"[192.16234588623047, 197.81468963623047]",
30,6.0,31,"[87.83332824707031, 210.16221618652344, 155.81182861328125, 415.3459777832031]",0.8371368050575256,"[121.82257843017578, 312.7540969848633]",
30,6.0,27,"[64.62094116210938, 328.29803466796875, 170.20372009277344, 512.8700561523438]",0.9102282524108887,"[117.4123306274414, 420.58404541015625]",
30,6.0,7,"[426.1164855957031, 248.3074951171875, 482.7735900878906, 406.11383056640625]",0.9217597842216492,"[454.4450378417969, 327.2106628417969]",
31,6.2,24,"[-0.333825945854187, 419.0304260253906, 33.37715148925781, 571.7864379882812]",0.9152693748474121,"[16.521662771701813, 495.40843200683594]",
31,6.2,8,"[215.396240234375, 117.46086120605469, 269.0331726074219, 258.1425476074219]",0.8721809387207031,"[242.21470642089844, 187.80170440673828]",
31,6.2,2,"[211.7809600830078, 384.03961181640625, 366.1690368652344, 537.146484375]",0.9081404805183411,"[288.9749984741211, 460.5930480957031]",
31,6.2,13,"[186.52891540527344, 137.7634735107422, 220.51551818847656, 257.1516418457031]",0.815320611000061,"[203.522216796875, 197.45755767822266]",
31,6.2,23,"[-0.12449562549591064, 197.3001708984375, 39.56892013549805, 279.0393981933594]",0.6469315886497498,"[19.722212255001068, 238.16978454589844]",
31,6.2,29,"[98.7158203125, 255.91786193847656, 179.7982177734375, 417.3323669433594]",0.8597148656845093,"[139.25701904296875, 336.62511444091797]",
31,6.2,30,"[141.93348693847656, 124.10588836669922, 204.4470672607422, 259.0043029785156]",0.9154942035675049,"[173.19027709960938, 191.55509567260742]",
31,6.2,27,"[82.35792541503906, 324.2405090332031, 207.1340789794922, 496.23291015625]",0.9017598628997803,"[144.74600219726562, 410.23670959472656]",
31,6.2,1,"[157.68292236328125, 360.66827392578125, 251.05648803710938, 541.371826171875]",0.8870170712471008,"[204.3697052001953, 451.0200500488281]",
31,6.2,32,"[112.97438049316406, 211.6967315673828, 196.1601104736328, 384.69049072265625]",0.8488718867301941,"[154.56724548339844, 298.19361114501953]",
31,6.2,33,"[442.7947082519531, 267.0539855957031, 480.32611083984375, 307.1159362792969]",0.6248665452003479,"[461.56040954589844, 287.0849609375]",
31,6.2,34,"[261.201171875, 144.9076385498047, 315.9941711425781, 262.71697998046875]",0.50187748670578,"[288.59767150878906, 203.81230926513672]",
32,6.4,8,"[226.21701049804688, 117.42683410644531, 279.24127197265625, 249.2454833984375]",0.8457223176956177,"[252.72914123535156, 183.3361587524414]",
32,6.4,24,"[-0.3821074962615967, 419.904052734375, 34.99900817871094, 604.3153686523438]",0.9012347459793091,"[17.30845034122467, 512.1097106933594]",
32,6.4,32,"[110.19633483886719, 204.39614868164062, 209.79066467285156, 415.5126647949219]",0.8544633388519287,"[159.99349975585938, 309.95440673828125]",
32,6.4,34,"[271.2255554199219, 144.6934356689453, 328.3533020019531, 262.0559387207031]",0.6523131728172302,"[299.7894287109375, 203.37468719482422]",
32,6.4,13,"[201.1238555908203, 137.508544921875, 231.4664764404297, 253.345458984375]",0.8286885023117065,"[216.295166015625, 195.427001953125]",
32,6.4,27,"[93.8173599243164, 318.12615966796875, 204.6748504638672, 492.43438720703125]",0.9193899035453796,"[149.2461051940918, 405.2802734375]",
32,6.4,2,"[217.6136016845703, 393.9005126953125, 333.623046875, 541.3661499023438]",0.7963070273399353,"[275.61832427978516, 467.6333312988281]",
32,6.4,1,"[161.009765625, 384.94049072265625, 236.15069580078125, 549.7550048828125]",0.8246152400970459,"[198.58023071289062, 467.3477478027344]",
32,6.4,30,"[152.180908203125, 124.89607238769531, 207.63414001464844, 236.32412719726562]",0.9061241745948792,"[179.90752410888672, 180.61009979248047]",
32,6.4,23,"[-1.2858796119689941, 196.70249938964844, 50.21631622314453, 281.1346130371094]",0.5239169597625732,"[24.46521830558777, 238.9185562133789]",
32,6.4,35,"[457.76702880859375, 281.5108337402344, 481.0472412109375, 308.9974670410156]",0.6207228899002075,"[469.4071350097656, 295.254150390625]",
33,6.6,34,"[281.38134765625, 145.1991729736328, 339.5894470214844, 263.3234558105469]",0.7526900172233582,"[310.4853973388672, 204.26131439208984]",
33,6.6,8,"[237.0749969482422, 118.17225646972656, 290.5887451171875, 252.0317840576172]",0.8607452511787415,"[263.83187103271484, 185.10202026367188]",
33,6.6,24,"[-0.4592853784561157, 426.4723815917969, 30.003833770751953, 592.8916625976562]",0.8466135859489441,"[14.772274196147919, 509.68202209472656]",
