frame,time,track_id,bbox,confidence,position,jersey_number
0,0.0,1,"[418.6817626953125, 460.85821533203125, 525.7938232421875, 714.1736450195312]",0.9504515528678894,"[472.23779296875, 587.5159301757812]",
0,0.0,2,"[343.2450866699219, 466.95794677734375, 448.328369140625, 659.7141723632812]",0.9497702717781067,"[395.78672790527344, 563.3360595703125]",
0,0.0,3,"[-0.43553173542022705, 399.19952392578125, 83.23119354248047, 590.6642456054688]",0.9680970311164856,"[41.39783090353012, 494.931884765625]",
0,0.0,4,"[171.11976623535156, 182.02597045898438, 216.30438232421875, 300.049560546875]",0.5056651830673218,"[193.71207427978516, 241.0377655029297]",
0,0.0,5,"[268.61956787109375, 166.55670166015625, 316.013427734375, 292.0664367675781]",0.6578676700592041,"[292.3164978027344, 229.3115692138672]",
0,0.0,6,"[131.85479736328125, 188.3404998779297, 174.10079956054688, 300.5895690917969]",0.5710871815681458,"[152.97779846191406, 244.46503448486328]",
0,0.0,7,"[40.34507751464844, 269.8043518066406, 120.28816223144531, 465.24493408203125]",0.9640713930130005,"[80.31661987304688, 367.52464294433594]",
0,0.0,8,"[226.31137084960938, 159.98048400878906, 294.059326171875, 352.85760498046875]",0.9390455484390259,"[260.1853485107422, 256.4190444946289]",
0,0.0,9,"[340.9100646972656, 264.79742431640625, 418.30633544921875, 470.1946716308594]",0.9580782651901245,"[379.6082000732422, 367.4960479736328]",
0,0.0,10,"[358.24102783203125, 157.0306854248047, 413.2421875, 286.4442138671875]",0.5570951104164124,"[385.7416076660156, 221.7374496459961]",
0,0.0,11,"[407.354248046875, 156.07749938964844, 453.08441162109375, 274.741455078125]",0.661350429058075,"[430.2193298339844, 215.40947723388672]",
1,0.3333333333333333,11,"[404.18524169921875, 154.32447814941406, 452.9002685546875, 275.56671142578125]",0.6385181546211243,"[428.5427551269531, 214.94559478759766]",
1,0.3333333333333333,10,"[355.9741516113281, 155.957275390625, 410.4464416503906, 286.1373596191406]",0.6827732920646667,"[383.2102966308594, 221.0473175048828]",
1,0.3333333333333333,6,"[129.55227661132812, 188.56594848632812, 171.72821044921875, 300.9476623535156]",0.5527182221412659,"[150.64024353027344, 244.75680541992188]",
1,0.3333333333333333,3,"[-1.5814357995986938, 394.75390625, 78.34819793701172, 586.3762817382812]",0.9610745906829834,"[38.38338106870651, 490.5650939941406]",
1,0.3333333333333333,4,"[168.7204132080078, 180.96534729003906, 205.89022827148438, 297.99285888671875]",0.6267627477645874,"[187.3053207397461, 239.4791030883789]",
1,0.3333333333333333,7,"[23.024023056030273, 270.28851318359375, 108.15194702148438, 467.562744140625]",0.9595507979393005,"[65.58798503875732, 368.9256286621094]",
1,0.3333333333333333,5,"[252.62098693847656, 168.2859344482422, 309.0896301269531, 292.8771667480469]",0.7272841334342957,"[280.85530853271484, 230.58155059814453]",
1,0.3333333333333333,2,"[344.6729431152344, 451.77691650390625, 527.701171875, 657.9686279296875]",0.9431173801422119,"[436.1870574951172, 554.8727722167969]",
1,0.3333333333333333,1,"[436.6455993652344, 494.7366638183594, 603.4229736328125, 725.100341796875]",0.9607991576194763,"[520.0342864990234, 609.9185028076172]",
1,0.3333333333333333,9,"[314.20599365234375, 263.69183349609375, 383.890625, 466.37005615234375]",0.9594113826751709,"[349.0483093261719, 365.03094482421875]",
1,0.3333333333333333,12,"[167.62184143066406, 166.77371215820312, 265.09735107421875, 350.4174499511719]",0.945094108581543,"[216.3595962524414, 258.5955810546875]",
1,0.3333333333333333,13,"[299.37213134765625, 153.64315795898438, 355.80316162109375, 279.7478332519531]",0.5033617615699768,"[327.587646484375, 216.69549560546875]",
2,0.6666666666666666,9,"[285.4753723144531, 265.1591796875, 354.8296813964844, 466.33453369140625]",0.9689341187477112,"[320.15252685546875, 365.7468566894531]",
2,0.6666666666666666,2,"[380.4949035644531, 463.8713073730469, 549.5298461914062, 652.1893310546875]",0.8340080976486206,"[465.0123748779297, 558.0303192138672]",
2,0.6666666666666666,5,"[227.23228454589844, 168.9199676513672, 285.1242370605469, 294.2222595214844]",0.8650975227355957,"[256.17826080322266, 231.57111358642578]",
2,0.6666666666666666,7,"[-1.8067011833190918, 271.3532409667969, 66.61357116699219, 467.6620788574219]",0.9593766927719116,"[32.40343499183655, 369.5076599121094]",
2,0.6666666666666666,3,"[-1.1588859558105469, 417.38751220703125, 137.54978942871094, 585.2648315429688]",0.9680755734443665,"[68.1954517364502, 501.326171875]",
2,0.6666666666666666,1,"[482.9339294433594, 469.7339782714844, 613.5357055664062, 681.7286987304688]",0.9498811960220337,"[548.2348175048828, 575.7313385009766]",
2,0.6666666666666666,10,"[333.0027160644531, 156.9151611328125, 387.7526550292969, 286.1429443359375]",0.8656103610992432,"[360.377685546875, 221.529052734375]",
2,0.6666666666666666,13,"[276.05487060546875, 153.7569580078125, 335.22406005859375, 286.8724060058594]",0.7687733173370361,"[305.63946533203125, 220.31468200683594]",
2,0.6666666666666666,12,"[138.91485595703125, 169.10324096679688, 220.89788818359375, 349.01226806640625]",0.949219286441803,"[179.9063720703125, 259.05775451660156]",
2,0.6666666666666666,14,"[381.2652282714844, 155.10667419433594, 430.62139892578125, 275.9252014160156]",0.7105723023414612,"[405.9433135986328, 215.51593780517578]",
2,0.6666666666666666,15,"[197.21107482910156, 175.3717803955078, 233.8335723876953, 293.9709167480469]",0.7478582859039307,"[215.52232360839844, 234.67134857177734]",
2,0.6666666666666666,16,"[106.2300033569336, 189.99131774902344, 147.69976806640625, 300.7914123535156]",0.5924171209335327,"[126.96488571166992, 245.39136505126953]",
3,1.0,5,"[202.80856323242188, 171.81942749023438, 261.5079650878906, 294.350341796875]",0.8198572397232056,"[232.15826416015625, 233.0848846435547]",
3,1.0,12,"[105.0027847290039, 172.08261108398438, 186.0341796875, 348.0483093261719]",0.9224565029144287,"[145.51848220825195, 260.0654602050781]",
3,1.0,10,"[308.0222473144531, 157.61529541015625, 363.16796875, 287.5965270996094]",0.7486590147018433,"[335.59510803222656, 222.6059112548828]",
3,1.0,13,"[252.07603454589844, 155.4141082763672, 310.56689453125, 285.2978820800781]",0.6664057970046997,"[281.3214645385742, 220.35599517822266]",
3,1.0,9,"[241.80088806152344, 262.75091552734375, 322.8301696777344, 467.06475830078125]",0.9714378714561462,"[282.3155288696289, 364.9078369140625]",
3,1.0,14,"[356.1448059082031, 155.65252685546875, 424.96282958984375, 283.0352783203125]",0.5304431915283203,"[390.55381774902344, 219.34390258789062]",
3,1.0,2,"[462.9289855957031, 422.5153503417969, 572.804931640625, 666.5985107421875]",0.9341285228729248,"[517.8669586181641, 544.5569305419922]",
3,1.0,4,"[170.63461303710938, 173.8943634033203, 202.00148010253906, 290.854248046875]",0.6536803841590881,"[186.31804656982422, 232.37430572509766]",
3,1.0,3,"[67.48058319091797, 420.7157287597656, 231.583984375, 591.6494140625]",0.9574214816093445,"[149.53228378295898, 506.1825714111328]",
3,1.0,17,"[420.12353515625, 434.70947265625, 489.10791015625, 607.4119873046875]",0.8265290856361389,"[454.61572265625, 521.0607299804688]",
3,1.0,18,"[-1.1128109693527222, 280.19873046875, 54.049896240234375, 477.8585510253906]",0.9586656093597412,"[26.468542635440826, 379.0286407470703]",
3,1.0,19,"[83.00601196289062, 190.4539031982422, 122.6751708984375, 302.4099426269531]",0.7759081721305847,"[102.84059143066406, 246.43192291259766]",
4,1.3333333333333333,12,"[78.11982727050781, 177.6502685546875, 162.99293518066406, 361.27203369140625]",0.9416982531547546,"[120.55638122558594, 269.4611511230469]",
4,1.3333333333333333,13,"[237.189208984375, 156.6636505126953, 296.4237976074219, 288.45269775390625]",0.7783288359642029,"[266.80650329589844, 222.55817413330078]",
4,1.3333333333333333,5,"[188.92396545410156, 169.456298828125, 246.4318084716797, 295.776611328125]",0.7643144726753235,"[217.67788696289062, 232.616455078125]",
4,1.3333333333333333,10,"[295.80181884765625, 157.5540771484375, 349.4788818359375, 287.6753845214844]",0.7907559275627136,"[322.6403503417969, 222.61473083496094]",
4,1.3333333333333333,17,"[406.81890869140625, 393.0123596191406, 494.2177429199219, 611.4970092773438]",0.7284972071647644,"[450.51832580566406, 502.2546844482422]",
4,1.3333333333333333,14,"[343.0715637207031, 155.78663635253906, 389.34271240234375, 277.9639892578125]",0.6878030896186829,"[366.20713806152344, 216.87531280517578]",
4,1.3333333333333333,18,"[-0.14037072658538818, 301.86920166015625, 86.99872589111328, 487.60028076171875]",0.9624648094177246,"[43.42917758226395, 394.7347412109375]",
4,1.3333333333333333,4,"[147.85142517089844, 174.89085388183594, 194.052001953125, 295.13177490234375]",0.5704666972160339,"[170.95171356201172, 235.01131439208984]",
4,1.3333333333333333,20,"[233.52195739746094, 261.5014343261719, 331.1054382324219, 455.69195556640625]",0.9660501480102539,"[282.3136978149414, 358.59669494628906]",
4,1.3333333333333333,21,"[209.4031982421875, 450.8505859375, 323.8047790527344, 605.6627807617188]",0.9463797211647034,"[266.60398864746094, 528.2566833496094]",
4,1.3333333333333333,22,"[462.4222717285156, 367.2872619628906, 577.0671997070312, 634.7813110351562]",0.8346806764602661,"[519.7447357177734, 501.03428649902344]",
5,1.6666666666666667,17,"[401.87152099609375, 383.38555908203125, 493.16326904296875, 598.3997192382812]",0.9450421333312988,"[447.51739501953125, 490.89263916015625]",
5,1.6666666666666667,16,"[110.3524169921875, 181.71060180664062, 152.35479736328125, 296.6546630859375]",0.7377761006355286,"[131.35360717773438, 239.18263244628906]",
5,1.6666666666666667,22,"[477.1253356933594, 336.5716857910156, 577.9024047851562, 602.4751586914062]",0.955045223236084,"[527.5138702392578, 469.52342224121094]",
5,1.6666666666666667,12,"[70.16777801513672, 179.0561981201172, 144.6930694580078, 370.7030334472656]",0.9399166107177734,"[107.43042373657227, 274.8796157836914]",
5,1.6666666666666667,20,"[218.46356201171875, 290.9424133300781, 348.32098388671875, 451.4530029296875]",0.9631050229072571,"[283.39227294921875, 371.1977081298828]",
5,1.6666666666666667,15,"[188.13507080078125, 169.11534118652344, 242.39303588867188, 294.5037841796875]",0.7861619591712952,"[215.26405334472656, 231.80956268310547]",
5,1.6666666666666667,18,"[-0.5946028232574463, 332.8594970703125, 90.53269958496094, 489.86212158203125]",0.960457444190979,"[44.969048380851746, 411.3608093261719]",
5,1.6666666666666667,10,"[292.697509765625, 157.07093811035156, 347.5815124511719, 286.3394775390625]",0.8660589456558228,"[320.13951110839844, 221.70520782470703]",
5,1.6666666666666667,13,"[235.74205017089844, 154.6980438232422, 295.9635314941406, 290.16851806640625]",0.8280192613601685,"[265.85279083251953, 222.43328094482422]",
5,1.6666666666666667,4,"[147.64898681640625, 176.53988647460938, 194.05612182617188, 296.2749938964844]",0.7527035474777222,"[170.85255432128906, 236.40744018554688]",
5,1.6666666666666667,14,"[340.795654296875, 155.29840087890625, 383.3993225097656, 275.54071044921875]",0.6026870608329773,"[362.0974884033203, 215.4195556640625]",
5,1.6666666666666667,23,"[340.2827453613281, 155.2738037109375, 409.27862548828125, 282.2916259765625]",0.5751394033432007,"[374.7806854248047, 218.78271484375]",
5,1.6666666666666667,24,"[265.2812194824219, 509.28948974609375, 392.9474792480469, 637.3182983398438]",0.9473935961723328,"[329.1143493652344, 573.3038940429688]",
6,2.0,22,"[475.3937683105469, 317.7660217285156, 579.3736572265625, 574.3870849609375]",0.9500402212142944,"[527.3837127685547, 446.07655334472656]",
6,2.0,23,"[347.1314697265625, 152.3572235107422, 416.786865234375, 281.38885498046875]",0.6071003079414368,"[381.95916748046875, 216.87303924560547]",
6,2.0,16,"[113.27327728271484, 180.26544189453125, 165.80242919921875, 297.2580871582031]",0.6550871729850769,"[139.5378532409668, 238.7617645263672]",
6,2.0,15,"[194.9018096923828, 170.1536407470703, 252.19088745117188, 292.255859375]",0.7664158344268799,"[223.54634857177734, 231.20475006103516]",
6,2.0,12,"[40.35266876220703, 216.18765258789062, 125.70462036132812, 378.2235412597656]",0.9271591305732727,"[83.02864456176758, 297.2055969238281]",
6,2.0,5,"[154.3690643310547, 173.63510131835938, 200.08450317382812, 292.4615173339844]",0.6961794495582581,"[177.2267837524414, 233.04830932617188]",
