frame,time,track_id,bbox,confidence,position,jersey_number
0,0.0,1,"[88.65983581542969, 370.1326904296875, 212.77479553222656, 537.728271484375]",0.9735100865364075,"[150.71731567382812, 453.93048095703125]",
0,0.0,2,"[204.1984405517578, 336.2857666015625, 287.68206787109375, 544.8455810546875]",0.9698988199234009,"[245.94025421142578, 440.565673828125]",
1,0.3333333333333333,1,"[87.75985717773438, 370.7796936035156, 211.84518432617188, 538.03564453125]",0.9711801409721375,"[149.80252075195312, 454.4076690673828]",
1,0.3333333333333333,2,"[202.6401824951172, 336.23712158203125, 286.1133728027344, 545.2901611328125]",0.9723692536354065,"[244.37677764892578, 440.7636413574219]",
1,0.3333333333333333,3,"[148.6306610107422, 549.76220703125, 230.28341674804688, 751.9588012695312]",0.6404832601547241,"[189.45703887939453, 650.8605041503906]",
2,0.6666666666666666,2,"[201.05789184570312, 334.2271423339844, 284.2935485839844, 544.9087524414062]",0.9698284268379211,"[242.67572021484375, 439.5679473876953]",
2,0.6666666666666666,1,"[85.79177856445312, 355.0733947753906, 213.74005126953125, 538.1563110351562]",0.9719338417053223,"[149.7659149169922, 446.61485290527344]",
2,0.6666666666666666,3,"[142.11053466796875, 546.4535522460938, 223.17483520507812, 752.235107421875]",0.7191084623336792,"[182.64268493652344, 649.3443298339844]",
3,1.0,2,"[200.71621704101562, 334.33807373046875, 284.22613525390625, 544.8995971679688]",0.9707900285720825,"[242.47117614746094, 439.61883544921875]",
3,1.0,3,"[144.7357177734375, 545.7196044921875, 223.4721221923828, 752.0485229492188]",0.8528453707695007,"[184.10391998291016, 648.8840637207031]",
3,1.0,1,"[86.41874694824219, 323.36968994140625, 214.16990661621094, 538.257568359375]",0.9748021364212036,"[150.29432678222656, 430.8136291503906]",
4,1.3333333333333333,3,"[151.6832275390625, 546.0462036132812, 229.5243682861328, 752.227783203125]",0.6482030153274536,"[190.60379791259766, 649.1369934082031]",
4,1.3333333333333333,2,"[206.29296875, 338.2572021484375, 290.08941650390625, 545.2137451171875]",0.9713849425315857,"[248.19119262695312, 441.7354736328125]",
4,1.3333333333333333,1,"[91.6028823852539, 359.50146484375, 216.383056640625, 537.521240234375]",0.9713518023490906,"[153.99296951293945, 448.5113525390625]",
5,1.6666666666666667,1,"[95.82305145263672, 364.6640625, 198.4940643310547, 535.1138305664062]",0.9609144926071167,"[147.1585578918457, 449.8889465332031]",
5,1.6666666666666667,2,"[164.90847778320312, 367.0317687988281, 311.07928466796875, 557.4373168945312]",0.9708080887794495,"[237.99388122558594, 462.2345428466797]",
